datetime,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2018-10-15 06:00:00,130.05,12.06,97.22,0.47
2018-10-15 07:00:00,334.98,13.96,91.1,0.68
2018-10-15 08:00:00,537.05,16.47,76.48,0.79
2018-10-15 09:00:00,669.85,18.97,62.25,0.81
2018-10-15 10:00:00,765.25,20.14,57.0,0.79
2018-10-15 11:00:00,748.15,20.55,55.13,0.74
2018-10-15 12:00:00,626.88,20.14,56.53,0.71
2018-10-15 13:00:00,404.62,19.06,61.65,0.69
2018-10-15 14:00:00,345.17,18.02,68.0,0.63
2018-10-15 15:00:00,199.68,16.97,76.2,0.47
2018-10-15 16:00:00,69.28,15.86,85.14,0.31
2018-10-15 17:00:00,0.0,14.91,93.11,0.21
2018-10-15 18:00:00,0.0,14.48,95.35,0.36
2018-10-15 19:00:00,0.0,14.27,96.13,0.61
2018-10-15 20:00:00,0.0,14.08,96.63,0.84
2018-10-15 21:00:00,0.0,13.81,97.06,0.96
2018-10-15 22:00:00,0.0,13.4,97.59,0.86
2018-10-15 23:00:00,0.0,12.83,98.25,0.57
2018-10-16 00:00:00,0.0,12.38,98.58,0.29
2018-10-16 01:00:00,0.0,12.1,98.24,0.16
2018-10-16 02:00:00,0.0,11.91,97.51,0.25
2018-10-16 03:00:00,0.0,11.62,97.21,0.48
2018-10-16 04:00:00,0.0,11.11,97.8,0.72
2018-10-16 05:00:00,5.15,10.74,98.54,0.85
2018-10-16 06:00:00,102.6,11.64,97.52,1.16
2018-10-16 07:00:00,275.1,13.11,93.36,1.51
2018-10-16 08:00:00,455.48,15.08,80.19,1.67
2018-10-16 09:00:00,691.4,17.56,64.17,1.66
2018-10-16 10:00:00,738.38,19.23,56.32,1.64
2018-10-16 11:00:00,768.17,20.11,53.23,1.55
2018-10-16 12:00:00,651.5,20.16,53.46,1.4
2018-10-16 13:00:00,510.67,19.73,55.47,1.24
2018-10-16 14:00:00,352.58,18.86,59.95,1.13
2018-10-16 15:00:00,198.6,17.35,69.04,0.93
2018-10-16 16:00:00,59.62,15.82,81.11,0.61
2018-10-16 17:00:00,0.0,14.41,91.52,0.46
2018-10-16 18:00:00,0.0,13.79,94.6,0.57
2018-10-16 19:00:00,0.0,13.38,95.71,0.77
2018-10-16 20:00:00,0.0,12.96,96.69,0.91
2018-10-16 21:00:00,0.0,12.54,97.45,1.03
2018-10-16 22:00:00,0.0,12.09,98.18,1.04
2018-10-16 23:00:00,0.0,11.72,98.27,1.12
2018-10-17 00:00:00,0.0,11.19,98.55,1.06
2018-10-17 01:00:00,0.0,10.55,99.1,0.91
2018-10-17 02:00:00,0.0,10.16,98.74,0.68
2018-10-17 03:00:00,0.0,9.82,98.29,0.49
2018-10-17 04:00:00,0.0,9.38,98.06,0.45
2018-10-17 05:00:00,5.07,8.92,98.33,0.43
2018-10-17 06:00:00,97.6,9.64,97.11,0.64
2018-10-17 07:00:00,263.25,11.83,92.1,1.15
2018-10-17 08:00:00,435.45,14.72,78.96,1.49
2018-10-17 09:00:00,505.42,17.05,67.64,1.86
2018-10-17 10:00:00,537.12,17.52,65.96,2.27
2018-10-17 11:00:00,606.17,16.81,68.93,2.62
2018-10-17 12:00:00,521.33,15.93,72.0,2.83
2018-10-17 13:00:00,396.0,15.34,73.37,2.87
2018-10-17 14:00:00,281.65,14.9,74.35,2.81
2018-10-17 15:00:00,159.9,14.36,77.14,2.71
2018-10-17 16:00:00,53.67,13.42,83.27,2.47
2018-10-17 17:00:00,0.0,11.95,91.0,1.93
2018-10-17 18:00:00,0.0,10.93,94.54,1.9
2018-10-17 19:00:00,0.0,10.2,96.28,1.96
2018-10-17 20:00:00,0.0,9.73,96.94,2.04
2018-10-17 21:00:00,0.0,9.47,97.15,2.09
2018-10-17 22:00:00,0.0,9.38,97.0,2.17
2018-10-17 23:00:00,0.0,9.24,97.16,2.06
2018-10-18 00:00:00,0.0,9.07,97.52,1.93
2018-10-18 01:00:00,0.0,8.95,97.76,1.76
2018-10-18 02:00:00,0.0,8.87,97.76,1.66
2018-10-18 03:00:00,0.0,8.8,97.8,1.55
2018-10-18 04:00:00,0.0,8.68,97.89,1.48
2018-10-18 05:00:00,5.22,8.6,97.84,1.53
2018-10-18 06:00:00,83.93,9.25,95.94,1.91
2018-10-18 07:00:00,223.18,10.96,90.52,2.17
2018-10-18 08:00:00,372.75,13.16,81.46,2.54
2018-10-18 09:00:00,488.12,15.17,72.41,2.66
2018-10-18 10:00:00,518.1,17.07,64.95,2.69
2018-10-18 11:00:00,518.15,18.36,59.7,2.66
2018-10-18 12:00:00,362.35,18.8,57.96,2.44
2018-10-18 13:00:00,292.52,18.61,58.45,2.18
2018-10-18 14:00:00,219.5,17.89,61.15,2.06
2018-10-18 15:00:00,124.45,16.65,67.22,1.87
2018-10-18 16:00:00,39.15,15.21,77.78,1.52
2018-10-18 17:00:00,0.0,13.35,90.41,1.16
2018-10-18 18:00:00,0.0,12.38,95.25,1.27
2018-10-18 19:00:00,0.0,11.87,96.78,1.32
2018-10-18 20:00:00,0.0,11.45,97.09,1.27
2018-10-18 21:00:00,0.0,10.91,97.63,1.03
2018-10-18 22:00:00,0.0,10.29,98.25,0.88
2018-10-18 23:00:00,0.0,9.74,98.79,0.78
2018-10-19 00:00:00,0.0,9.27,98.68,0.76
2018-10-19 01:00:00,0.0,8.67,98.78,0.73
2018-10-19 02:00:00,0.0,7.96,99.14,0.7
2018-10-19 03:00:00,0.0,7.53,98.65,0.84
2018-10-19 04:00:00,0.0,7.26,98.3,0.95
2018-10-19 05:00:00,4.8,7.08,98.3,1.06
2018-10-19 06:00:00,89.93,7.99,96.11,1.48
2018-10-19 07:00:00,251.68,10.59,88.81,1.96
2018-10-19 08:00:00,403.38,13.68,74.68,2.27
2018-10-19 09:00:00,486.1,16.47,61.88,2.22
2018-10-19 10:00:00,520.33,18.58,54.67,2.06
2018-10-19 11:00:00,592.97,19.92,51.66,1.88
2018-10-19 12:00:00,510.62,19.89,53.43,1.71
2018-10-19 13:00:00,368.98,18.91,58.16,1.62
2018-10-19 14:00:00,249.0,17.41,65.03,1.59
2018-10-19 15:00:00,133.95,15.96,73.08,1.53
2018-10-19 16:00:00,36.33,14.63,82.41,1.42
2018-10-19 17:00:00,0.0,13.39,91.76,1.14
2018-10-19 18:00:00,0.0,12.69,95.56,1.18
2018-10-19 19:00:00,0.0,12.26,97.13,1.2
2018-10-19 20:00:00,0.0,11.88,97.84,1.03
2018-10-19 21:00:00,0.0,11.5,98.32,0.85
2018-10-19 22:00:00,0.0,11.03,98.96,0.73
2018-10-19 23:00:00,0.0,10.62,99.34,0.7
2018-10-20 00:00:00,0.0,10.32,99.5,0.72
2018-10-20 01:00:00,0.0,10.1,99.59,0.74
2018-10-20 02:00:00,0.0,9.91,99.59,0.78
2018-10-20 03:00:00,0.0,9.75,99.68,0.85
2018-10-20 04:00:00,0.0,9.55,99.66,0.87
2018-10-20 05:00:00,3.85,9.29,99.95,0.82
2018-10-20 06:00:00,79.88,10.25,97.96,1.24
2018-10-20 07:00:00,223.57,11.89,93.44,1.7
2018-10-20 08:00:00,375.6,14.23,79.84,1.9
2018-10-20 09:00:00,436.85,16.72,65.55,2.0
2018-10-20 10:00:00,510.48,18.18,59.84,1.98
2018-10-20 11:00:00,561.42,18.95,57.98,1.91
2018-10-20 12:00:00,407.77,19.31,57.58,1.85
2018-10-20 13:00:00,320.8,18.71,60.56,1.77
2018-10-20 14:00:00,200.55,17.59,66.25,1.82
2018-10-20 15:00:00,100.8,16.24,73.85,1.95
2018-10-20 16:00:00,28.05,14.76,83.92,1.89
2018-10-20 17:00:00,0.0,13.41,93.79,1.49
2018-10-20 18:00:00,0.0,12.81,96.88,1.55
2018-10-20 19:00:00,0.0,12.47,97.33,1.96
2018-10-20 20:00:00,0.0,12.1,97.69,2.02
2018-10-20 21:00:00,0.0,11.72,97.97,1.92
2018-10-20 22:00:00,0.0,11.31,98.12,1.77
2018-10-20 23:00:00,0.0,10.91,98.22,1.63
2018-10-21 00:00:00,0.0,10.54,98.51,1.57
2018-10-21 01:00:00,0.0,10.22,98.7,1.5
2018-10-21 02:00:00,0.0,9.97,98.69,1.41
2018-10-21 03:00:00,0.0,9.71,98.84,1.29
2018-10-21 04:00:00,0.0,9.53,98.96,1.23
2018-10-21 05:00:00,3.83,9.46,98.99,1.23
2018-10-21 06:00:00,75.3,10.3,97.51,1.59
2018-10-21 07:00:00,189.05,11.91,93.53,2.22
2018-10-21 08:00:00,306.08,13.83,84.66,2.71
2018-10-21 09:00:00,395.98,15.73,74.59,2.94
2018-10-21 10:00:00,429.7,16.94,69.24,2.96
2018-10-21 11:00:00,358.9,17.4,67.77,2.82
2018-10-21 12:00:00,247.8,17.3,68.91,2.62
2018-10-21 13:00:00,253.8,16.62,72.35,2.39
2018-10-21 14:00:00,157.48,15.69,77.42,2.2
2018-10-21 15:00:00,94.9,14.67,83.53,2.07
2018-10-21 16:00:00,26.35,13.65,90.17,1.89
2018-10-21 17:00:00,0.0,12.74,95.91,1.5
2018-10-21 18:00:00,0.0,12.35,97.23,1.32
2018-10-21 19:00:00,0.0,12.13,97.3,1.2
2018-10-21 20:00:00,0.0,11.97,96.86,1.03
2018-10-21 21:00:00,0.0,11.71,97.42,0.81
2018-10-21 22:00:00,0.0,11.47,97.92,0.68
2018-10-21 23:00:00,0.0,11.22,98.18,0.68
2018-10-22 00:00:00,0.0,10.83,98.88,0.89
2018-10-22 01:00:00,0.0,10.53,99.26,0.97
2018-10-22 02:00:00,0.0,10.16,99.53,0.83
2018-10-22 03:00:00,0.0,9.71,99.52,0.77
2018-10-22 04:00:00,0.0,9.31,99.34,0.73
2018-10-22 05:00:00,4.53,9.01,98.96,0.67
2018-10-22 06:00:00,103.85,9.96,97.27,0.76
2018-10-22 07:00:00,277.25,12.65,86.22,0.99
2018-10-22 08:00:00,455.2,15.33,64.37,1.25
2018-10-22 09:00:00,681.28,17.44,53.94,1.42
2018-10-22 10:00:00,812.35,18.82,49.54,1.57
2018-10-22 11:00:00,827.65,19.7,47.26,1.71
2018-10-22 12:00:00,756.75,19.97,46.99,1.79
2018-10-22 13:00:00,592.97,19.63,48.38,1.88
2018-10-22 14:00:00,488.62,18.84,50.71,1.9
2018-10-22 15:00:00,254.57,17.74,53.99,1.81
2018-10-22 16:00:00,70.28,16.01,62.96,1.35
2018-10-22 17:00:00,0.0,13.05,81.17,0.65
2018-10-22 18:00:00,0.0,11.48,86.84,0.54
2018-10-22 19:00:00,0.0,10.56,89.98,0.54
2018-10-22 20:00:00,0.0,9.99,91.29,0.61
2018-10-22 21:00:00,0.0,9.39,92.93,0.7
2018-10-22 22:00:00,0.0,8.59,95.93,0.73
2018-10-22 23:00:00,0.0,7.91,98.98,0.66
2018-10-23 00:00:00,0.0,7.92,99.44,0.63
2018-10-23 01:00:00,0.0,8.09,99.91,0.65
2018-10-23 02:00:00,0.0,8.13,100.0,0.66
2018-10-23 03:00:00,0.0,8.12,100.0,0.66
2018-10-23 04:00:00,0.0,8.15,100.0,0.67
2018-10-23 05:00:00,4.62,8.1,100.0,0.67
2018-10-23 06:00:00,126.12,9.97,97.35,0.95
2018-10-23 07:00:00,344.4,12.92,84.64,1.58
2018-10-23 08:00:00,552.45,15.64,71.46,1.69
2018-10-23 09:00:00,701.58,17.78,62.67,1.68
2018-10-23 10:00:00,777.97,19.31,57.33,1.69
2018-10-23 11:00:00,811.15,20.22,54.14,1.7
2018-10-23 12:00:00,733.22,20.54,52.8,1.7
2018-10-23 13:00:00,629.3,20.44,52.85,1.68
2018-10-23 14:00:00,465.6,19.78,54.53,1.56
2018-10-23 15:00:00,271.08,18.86,57.15,1.33
2018-10-23 16:00:00,80.18,17.26,66.52,0.89
2018-10-23 17:00:00,0.0,14.35,85.6,0.31
2018-10-23 18:00:00,0.0,13.04,90.91,0.19
2018-10-23 19:00:00,0.0,12.32,93.06,0.11
2018-10-23 20:00:00,0.0,11.72,94.63,0.13
2018-10-23 21:00:00,0.0,11.15,97.03,0.22
2018-10-23 22:00:00,0.0,10.6,99.32,0.4
2018-10-23 23:00:00,0.0,10.01,100.0,0.53
2018-10-24 00:00:00,0.0,9.52,100.0,0.58
2018-10-24 01:00:00,0.0,9.29,100.0,0.64
2018-10-24 02:00:00,0.0,9.15,100.0,0.66
2018-10-24 03:00:00,0.0,9.05,100.0,0.65
2018-10-24 04:00:00,0.0,8.89,100.0,0.7
2018-10-24 05:00:00,4.75,8.87,100.0,0.78
2018-10-24 06:00:00,134.7,10.21,96.12,0.76
2018-10-24 07:00:00,374.3,13.16,83.46,1.04
2018-10-24 08:00:00,613.9,15.64,69.91,1.0
2018-10-24 09:00:00,777.97,18.27,55.15,0.83
2018-10-24 10:00:00,854.33,20.27,45.8,0.72
2018-10-24 11:00:00,797.92,21.47,43.14,0.72
2018-10-24 12:00:00,705.5,22.1,42.27,0.78
2018-10-24 13:00:00,539.95,22.05,42.99,0.82
2018-10-24 14:00:00,419.88,21.53,45.33,0.86
2018-10-24 15:00:00,241.38,20.22,50.73,0.86
2018-10-24 16:00:00,69.12,18.09,64.92,0.66
2018-10-24 17:00:00,0.0,15.55,81.35,0.48
2018-10-24 18:00:00,0.0,14.47,86.7,0.5
2018-10-24 19:00:00,0.0,14.07,86.84,0.59
2018-10-24 20:00:00,0.0,13.46,89.7,0.75
2018-10-24 21:00:00,0.0,12.84,92.85,0.77
2018-10-24 22:00:00,0.0,12.2,95.64,0.71
2018-10-24 23:00:00,0.0,11.57,98.79,0.64
2018-10-25 00:00:00,0.0,11.12,100.0,0.59
2018-10-25 01:00:00,0.0,10.54,100.0,0.62
2018-10-25 02:00:00,0.0,10.09,100.0,0.62
2018-10-25 03:00:00,0.0,9.86,100.0,0.59
2018-10-25 04:00:00,0.0,9.59,100.0,0.54
2018-10-25 05:00:00,4.45,9.46,100.0,0.49
2018-10-25 06:00:00,119.88,10.78,98.75,0.6
2018-10-25 07:00:00,324.15,13.7,83.56,0.73
2018-10-25 08:00:00,540.3,16.91,65.79,0.66
2018-10-25 09:00:00,712.55,19.21,54.85,0.68
2018-10-25 10:00:00,762.75,20.89,48.53,0.66
2018-10-25 11:00:00,846.33,21.92,45.15,0.58
2018-10-25 12:00:00,705.97,22.22,44.37,0.48
2018-10-25 13:00:00,579.62,21.97,45.01,0.44
2018-10-25 14:00:00,438.5,21.26,47.37,0.5
2018-10-25 15:00:00,233.48,20.11,52.36,0.63
2018-10-25 16:00:00,61.75,18.1,66.36,0.49
2018-10-25 17:00:00,0.0,15.88,82.19,0.37
2018-10-25 18:00:00,0.0,15.06,85.38,0.34
2018-10-25 19:00:00,0.0,14.58,86.21,0.48
2018-10-25 20:00:00,0.0,13.85,89.08,0.54
2018-10-25 21:00:00,0.0,13.29,90.84,0.44
2018-10-25 22:00:00,0.0,12.84,92.25,0.32
2018-10-25 23:00:00,0.0,12.33,94.7,0.34
2018-10-26 00:00:00,0.0,11.7,97.91,0.41
2018-10-26 01:00:00,0.0,11.26,100.0,0.42
2018-10-26 02:00:00,0.0,10.94,100.0,0.45
2018-10-26 03:00:00,0.0,10.68,100.0,0.51
2018-10-26 04:00:00,0.0,10.56,100.0,0.59
2018-10-26 05:00:00,3.92,10.52,100.0,0.65
2018-10-26 06:00:00,109.35,11.57,97.16,0.65
2018-10-26 07:00:00,308.75,13.86,88.44,0.97
2018-10-26 08:00:00,522.2,16.25,74.88,1.17
2018-10-26 09:00:00,637.67,18.21,63.26,1.31
2018-10-26 10:00:00,704.5,19.25,57.92,1.44
2018-10-26 11:00:00,728.65,19.59,55.93,1.49
2018-10-26 12:00:00,668.67,19.36,56.84,1.52
2018-10-26 13:00:00,485.05,18.66,60.44,1.58
2018-10-26 14:00:00,355.3,17.9,65.1,1.54
2018-10-26 15:00:00,182.68,17.16,71.66,1.33
2018-10-26 16:00:00,47.47,16.14,82.19,0.87
2018-10-26 17:00:00,0.0,14.73,90.86,0.6
2018-10-26 18:00:00,0.0,14.14,93.85,0.62
2018-10-26 19:00:00,0.0,13.74,95.33,0.64
2018-10-26 20:00:00,0.0,13.36,96.75,0.64
2018-10-26 21:00:00,0.0,13.05,97.64,0.66
2018-10-26 22:00:00,0.0,12.83,97.6,0.64
2018-10-26 23:00:00,0.0,12.38,98.29,0.57
2018-10-27 00:00:00,0.0,11.88,99.43,0.52
2018-10-27 01:00:00,0.0,11.54,99.76,0.52
2018-10-27 02:00:00,0.0,11.23,99.69,0.59
2018-10-27 03:00:00,0.0,10.87,99.58,0.67
2018-10-27 04:00:00,0.0,10.59,99.46,0.68
2018-10-27 05:00:00,2.92,10.39,99.37,0.71
2018-10-27 06:00:00,71.72,11.11,98.11,0.98
2018-10-27 07:00:00,193.43,12.41,95.12,1.32
2018-10-27 08:00:00,326.02,13.77,87.75,1.62
2018-10-27 09:00:00,401.27,15.45,75.96,1.82
2018-10-27 10:00:00,519.88,17.07,66.64,1.9
2018-10-27 11:00:00,505.92,17.84,63.07,1.87
2018-10-27 12:00:00,555.38,17.97,62.74,1.8
2018-10-27 13:00:00,374.75,17.18,66.16,1.83
2018-10-27 14:00:00,247.35,16.19,71.03,2.03
2018-10-27 15:00:00,130.15,15.06,77.15,2.18
2018-10-27 16:00:00,31.9,13.68,84.8,2.06
2018-10-27 17:00:00,0.0,12.12,92.4,1.76
2018-10-27 18:00:00,0.0,11.02,95.32,1.7
2018-10-27 19:00:00,0.0,10.23,96.09,1.61
2018-10-27 20:00:00,0.0,9.63,96.53,1.35
2018-10-27 21:00:00,0.0,9.19,97.0,1.06
2018-10-27 22:00:00,0.0,8.87,97.33,0.84
2018-10-27 23:00:00,0.0,8.61,97.66,0.75
2018-10-28 00:00:00,0.0,8.41,97.77,0.69
2018-10-28 01:00:00,0.0,8.21,98.06,0.61
2018-10-28 02:00:00,0.0,8.06,98.26,0.57
2018-10-28 03:00:00,0.0,7.93,98.56,0.58
2018-10-28 04:00:00,0.0,7.75,99.01,0.6
2018-10-28 05:00:00,3.38,7.54,99.35,0.62
2018-10-28 06:00:00,98.75,8.37,96.88,1.17
2018-10-28 07:00:00,274.08,10.23,90.3,1.62
2018-10-28 08:00:00,462.8,12.94,76.23,1.83
2018-10-28 09:00:00,579.53,15.62,64.21,1.92
2018-10-28 10:00:00,628.28,17.29,59.14,1.92
2018-10-28 11:00:00,718.38,17.86,58.04,1.89
2018-10-28 12:00:00,619.72,17.83,58.61,1.81
2018-10-28 13:00:00,487.88,17.6,60.14,1.74
2018-10-28 14:00:00,373.83,16.82,64.03,1.85
2018-10-28 15:00:00,194.85,15.76,70.11,2.0
2018-10-28 16:00:00,45.25,14.27,80.35,1.95
2018-10-28 17:00:00,0.0,12.6,90.95,1.63
2018-10-28 18:00:00,0.0,11.75,95.14,1.7
2018-10-28 19:00:00,0.0,11.28,96.63,1.68
2018-10-28 20:00:00,0.0,10.91,97.26,1.39
2018-10-28 21:00:00,0.0,10.59,97.59,1.14
2018-10-28 22:00:00,0.0,10.28,97.8,0.87
2018-10-28 23:00:00,0.0,10.01,98.19,0.63
2018-10-29 00:00:00,0.0,9.76,98.52,0.57
2018-10-29 01:00:00,0.0,9.61,98.58,0.59
2018-10-29 02:00:00,0.0,9.57,98.31,0.64
2018-10-29 03:00:00,0.0,9.5,98.27,0.67
2018-10-29 04:00:00,0.0,9.38,98.38,0.69
2018-10-29 05:00:00,3.28,9.23,98.62,0.68
2018-10-29 06:00:00,81.55,9.71,97.23,1.05
2018-10-29 07:00:00,212.62,10.88,93.44,1.45
2018-10-29 08:00:00,373.15,12.49,84.85,1.64
2018-10-29 09:00:00,499.25,14.62,72.7,1.62
2018-10-29 10:00:00,671.72,16.43,64.81,1.45
2018-10-29 11:00:00,658.7,17.54,60.93,1.19
2018-10-29 12:00:00,605.3,18.03,59.52,0.95
2018-10-29 13:00:00,488.23,17.89,60.98,0.84
2018-10-29 14:00:00,335.92,17.11,65.43,0.9
2018-10-29 15:00:00,177.55,15.93,72.83,1.02
2018-10-29 16:00:00,42.75,14.64,83.27,1.03
2018-10-29 17:00:00,0.0,13.39,92.58,0.88
2018-10-29 18:00:00,0.0,12.92,94.88,0.91
2018-10-29 19:00:00,0.0,12.6,96.06,0.98
2018-10-29 20:00:00,0.0,12.22,97.36,0.99
2018-10-29 21:00:00,0.0,11.88,97.94,0.98
2018-10-29 22:00:00,0.0,11.62,98.05,0.98
2018-10-29 23:00:00,0.0,11.38,98.09,0.98
2018-10-30 00:00:00,0.0,11.13,98.17,0.94
2018-10-30 01:00:00,0.0,10.91,97.84,0.87
2018-10-30 02:00:00,0.0,10.77,96.81,0.77
2018-10-30 03:00:00,0.0,10.5,96.6,0.69
2018-10-30 04:00:00,0.0,10.13,96.92,0.56
2018-10-30 05:00:00,3.47,10.06,95.89,0.48
2018-10-30 06:00:00,105.03,10.59,95.48,0.75
2018-10-30 07:00:00,305.98,12.41,90.2,1.18
2018-10-30 08:00:00,501.05,14.87,74.57,0.8
2018-10-30 09:00:00,687.62,17.37,59.2,0.22
2018-10-30 10:00:00,693.53,18.59,54.12,0.61
2018-10-30 11:00:00,712.6,18.76,54.33,0.74
2018-10-30 12:00:00,634.15,18.5,56.4,0.81
2018-10-30 13:00:00,482.83,17.93,59.74,0.88
2018-10-30 14:00:00,319.5,17.11,64.42,0.91
2018-10-30 15:00:00,172.23,16.25,70.87,0.82
2018-10-30 16:00:00,40.25,15.25,80.83,0.5
2018-10-30 17:00:00,0.0,14.07,88.68,0.27
2018-10-30 18:00:00,0.0,13.66,90.07,0.22
2018-10-30 19:00:00,0.0,13.33,89.77,0.26
2018-10-30 20:00:00,0.0,12.91,90.46,0.22
2018-10-30 21:00:00,0.0,12.44,92.63,0.14
2018-10-30 22:00:00,0.0,11.92,95.06,0.23
2018-10-30 23:00:00,0.0,11.49,96.79,0.33
2018-10-31 00:00:00,0.0,11.2,97.46,0.41
2018-10-31 01:00:00,0.0,10.97,97.57,0.51
2018-10-31 02:00:00,0.0,10.81,97.13,0.6
2018-10-31 03:00:00,0.0,10.65,96.51,0.64
2018-10-31 04:00:00,0.0,10.52,95.97,0.66
2018-10-31 05:00:00,3.22,10.39,95.81,0.67
2018-10-31 06:00:00,107.05,11.05,95.87,0.8
2018-10-31 07:00:00,311.95,13.16,90.05,1.26
2018-10-31 08:00:00,516.62,15.16,77.54,1.25
2018-10-31 09:00:00,669.4,16.98,62.41,1.08
2018-10-31 10:00:00,734.72,18.14,56.95,1.04
2018-10-31 11:00:00,712.75,18.49,55.83,1.17
2018-10-31 12:00:00,573.45,18.52,56.72,1.37
2018-10-31 13:00:00,439.33,18.35,58.47,1.52
2018-10-31 14:00:00,260.35,17.82,61.53,1.59
2018-10-31 15:00:00,133.77,16.83,67.87,1.51
2018-10-31 16:00:00,28.42,15.47,79.17,1.18
2018-10-31 17:00:00,0.0,13.62,90.74,0.76
2018-10-31 18:00:00,0.0,12.8,93.81,0.75
2018-10-31 19:00:00,0.0,12.17,95.18,0.74
2018-10-31 20:00:00,0.0,11.47,96.47,0.71
2018-10-31 21:00:00,0.0,10.9,97.16,0.73
2018-10-31 22:00:00,0.0,10.49,96.91,0.77
2018-10-31 23:00:00,0.0,9.96,96.78,0.75
2018-11-01 00:00:00,0.0,9.53,96.48,0.68
2018-11-01 01:00:00,0.0,9.31,95.44,0.65
2018-11-01 02:00:00,0.0,9.05,94.43,0.62
2018-11-01 03:00:00,0.0,8.73,93.44,0.57
2018-11-01 04:00:00,0.0,8.42,92.54,0.5
2018-11-01 05:00:00,0.0,8.22,91.01,0.45
2018-11-01 06:00:00,105.43,9.2,90.22,0.38
2018-11-01 07:00:00,280.67,12.09,84.45,0.61
2018-11-01 08:00:00,459.35,15.2,66.16,0.77
2018-11-01 09:00:00,558.17,18.08,49.76,0.71
2018-11-01 10:00:00,563.03,19.6,43.81,0.84
2018-11-01 11:00:00,549.75,20.26,43.11,1.16
2018-11-01 12:00:00,430.05,20.27,44.3,1.46
2018-11-01 13:00:00,267.2,19.55,47.86,1.57
2018-11-01 14:00:00,171.4,18.18,54.05,1.47
2018-11-01 15:00:00,95.85,16.42,63.54,1.29
2018-11-01 16:00:00,24.15,14.65,76.68,1.02
2018-11-01 17:00:00,0.0,13.05,89.08,0.84
2018-11-01 18:00:00,0.0,12.17,93.62,0.9
2018-11-01 19:00:00,0.0,11.71,95.8,0.93
2018-11-01 20:00:00,0.0,11.48,97.31,0.71
2018-11-01 21:00:00,0.0,11.27,97.79,0.41
2018-11-01 22:00:00,0.0,11.04,97.2,0.19
2018-11-01 23:00:00,0.0,10.66,97.26,0.04
2018-11-02 00:00:00,0.0,10.19,97.37,0.12
2018-11-02 01:00:00,0.0,9.7,97.03,0.18
2018-11-02 02:00:00,0.0,9.21,96.49,0.26
2018-11-02 03:00:00,0.0,8.81,95.46,0.33
2018-11-02 04:00:00,0.0,8.57,93.74,0.35
2018-11-02 05:00:00,0.0,8.69,90.6,0.37
2018-11-02 06:00:00,72.82,9.78,89.16,0.29
2018-11-02 07:00:00,206.68,12.41,80.2,0.39
2018-11-02 08:00:00,353.83,15.08,58.09,0.6
2018-11-02 09:00:00,384.8,16.77,48.52,0.75
2018-11-02 10:00:00,423.17,18.11,45.29,0.9
2018-11-02 11:00:00,429.02,18.64,45.48,1.05
2018-11-02 12:00:00,264.9,18.46,48.19,1.13
2018-11-02 13:00:00,200.0,17.56,52.92,1.15
2018-11-02 14:00:00,96.78,16.19,60.04,1.19
2018-11-02 15:00:00,57.45,14.33,70.36,1.16
2018-11-02 16:00:00,17.25,12.73,83.2,1.11
2018-11-02 17:00:00,0.0,11.57,91.68,1.04
2018-11-02 18:00:00,0.0,11.01,93.6,1.06
2018-11-02 19:00:00,0.0,10.63,95.69,1.0
2018-11-02 20:00:00,0.0,10.41,96.58,0.79
2018-11-02 21:00:00,0.0,10.19,97.24,0.57
2018-11-02 22:00:00,0.0,9.91,97.88,0.49
2018-11-02 23:00:00,0.0,9.73,97.73,0.54
2018-11-03 00:00:00,0.0,9.57,97.53,0.6
2018-11-03 01:00:00,0.0,9.45,97.27,0.58
2018-11-03 02:00:00,0.0,9.33,97.32,0.58
2018-11-03 03:00:00,0.0,9.16,97.5,0.58
2018-11-03 04:00:00,0.0,9.07,97.17,0.6
2018-11-03 05:00:00,0.0,9.0,96.95,0.61
2018-11-03 06:00:00,98.43,9.72,96.16,0.57
2018-11-03 07:00:00,252.77,12.43,86.7,0.89
2018-11-03 08:00:00,409.33,14.87,67.69,0.9
2018-11-03 09:00:00,529.75,16.8,55.85,0.88
2018-11-03 10:00:00,523.65,17.91,51.8,0.91
2018-11-03 11:00:00,577.67,18.11,51.78,0.95
2018-11-03 12:00:00,514.45,17.74,54.06,0.96
2018-11-03 13:00:00,344.1,16.71,59.41,0.88
2018-11-03 14:00:00,223.3,15.67,65.59,0.72
2018-11-03 15:00:00,110.28,14.6,73.41,0.58
2018-11-03 16:00:00,22.42,13.42,83.14,0.49
2018-11-03 17:00:00,0.0,12.33,92.32,0.38
2018-11-03 18:00:00,0.0,11.84,95.25,0.41
2018-11-03 19:00:00,0.0,11.56,96.15,0.47
2018-11-03 20:00:00,0.0,11.34,96.11,0.45
2018-11-03 21:00:00,0.0,11.07,96.32,0.34
2018-11-03 22:00:00,0.0,10.81,96.79,0.21
2018-11-03 23:00:00,0.0,10.56,96.88,0.15
2018-11-04 00:00:00,0.0,10.37,96.75,0.1
2018-11-04 01:00:00,0.0,10.11,97.15,0.06
2018-11-04 02:00:00,0.0,9.79,97.56,0.02
2018-11-04 03:00:00,0.0,9.65,97.39,0.04
2018-11-04 04:00:00,0.0,9.62,96.73,0.05
2018-11-04 05:00:00,0.0,9.28,97.42,0.39
2018-11-04 06:00:00,33.55,9.38,98.16,0.62
